Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,seats,selling_price,age,car_name,km_driven
Mitsubishi,Raider,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,,Compact,Extended Cab Pickup,20,15,436,5,23590,16,Mitsubishi Raider,57592
Mitsubishi,Raider,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,,Compact,Extended Cab Pickup,20,15,436,5,24235,15,Mitsubishi Raider,45454
Mitsubishi,Raider,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,,Compact,Crew Cab Pickup,20,15,436,5,26295,15,Mitsubishi Raider,37937
Mitsubishi,Raider,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,,Compact,Crew Cab Pickup,18,14,436,5,29425,15,Mitsubishi Raider,75084
Mitsubishi,Raider,2009,regular unleaded,210,6,MANUAL,rear wheel drive,4,,Compact,Extended Cab Pickup,20,16,436,5,21135,15,Mitsubishi Raider,45444
Buick,Rainier,2005,regular unleaded,275,6,AUTOMATIC,all wheel drive,4,,Midsize,4dr SUV,19,14,155,5,35610,19,Buick Rainier,81995
Buick,Rainier,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,155,5,33785,19,Buick Rainier,37800
Buick,Rainier,2006,regular unleaded,291,6,AUTOMATIC,all wheel drive,4,,Midsize,4dr SUV,20,14,155,5,32580,18,Buick Rainier,68400
Buick,Rainier,2006,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,155,5,30580,18,Buick Rainier,22700
Buick,Rainier,2007,regular unleaded,291,6,AUTOMATIC,all wheel drive,4,,Midsize,4dr SUV,20,14,155,5,33570,17,Buick Rainier,26049
Buick,Rainier,2007,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,155,5,31550,17,Buick Rainier,56335
GMC,Rally Wagon,1994,regular unleaded,195,8,AUTOMATIC,rear wheel drive,3,,Large,Passenger Van,16,11,549,5,2000,30,GMC Rally Wagon,73076
GMC,Rally Wagon,1994,regular unleaded,155,6,AUTOMATIC,rear wheel drive,3,,Compact,Passenger Van,17,14,549,5,2000,30,GMC Rally Wagon,69694
GMC,Rally Wagon,1994,regular unleaded,195,8,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,16,11,549,5,2000,30,GMC Rally Wagon,46933
GMC,Rally Wagon,1994,regular unleaded,155,6,AUTOMATIC,rear wheel drive,3,,Compact,Passenger Van,17,14,549,5,2000,30,GMC Rally Wagon,71762
GMC,Rally Wagon,1995,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,,Compact,Passenger Van,15,13,549,5,2000,29,GMC Rally Wagon,21876
GMC,Rally Wagon,1995,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,,Compact,Passenger Van,15,13,549,5,2000,29,GMC Rally Wagon,41837
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,,Large,Regular Cab Pickup,17,12,1851,5,2000,33,Dodge RAM 150,49814
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,,Large,Regular Cab Pickup,17,12,1851,5,2000,33,Dodge RAM 150,44324
Dodge,RAM 150,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,13,10,1851,5,2000,33,Dodge RAM 150,41879
Dodge,RAM 150,1991,regular unleaded,170,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,14,11,1851,5,2000,33,Dodge RAM 150,40924
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,,Large,Regular Cab Pickup,17,12,1851,5,2000,33,Dodge RAM 150,80907
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,,Large,Regular Cab Pickup,17,12,1851,5,2000,33,Dodge RAM 150,59856
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,,Large,Regular Cab Pickup,17,12,1851,5,2000,33,Dodge RAM 150,28451
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,,Large,Regular Cab Pickup,17,12,1851,5,2000,33,Dodge RAM 150,22781
Dodge,RAM 150,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,13,10,1851,5,2000,33,Dodge RAM 150,59774
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,,Large,Regular Cab Pickup,17,12,1851,5,2000,33,Dodge RAM 150,80879
Dodge,RAM 150,1991,regular unleaded,170,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,14,11,1851,5,2000,33,Dodge RAM 150,53510
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,,Large,Regular Cab Pickup,17,12,1851,5,2000,33,Dodge RAM 150,39068
Dodge,RAM 150,1992,regular unleaded,180,6,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 150,70645
Dodge,RAM 150,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,15,12,1851,5,2000,32,Dodge RAM 150,45251
Dodge,RAM 150,1992,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,14,1851,5,2000,32,Dodge RAM 150,26819
Dodge,RAM 150,1992,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,14,1851,5,2000,32,Dodge RAM 150,39652
Dodge,RAM 150,1992,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 150,55127
Dodge,RAM 150,1992,regular unleaded,180,6,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 150,83342
Dodge,RAM 150,1992,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,14,1851,5,2000,32,Dodge RAM 150,64431
Dodge,RAM 150,1992,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,14,1851,5,2000,32,Dodge RAM 150,61690
Dodge,RAM 150,1992,regular unleaded,180,6,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 150,69360
Dodge,RAM 150,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,15,12,1851,5,2000,32,Dodge RAM 150,74986
Dodge,RAM 150,1992,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 150,64936
Dodge,RAM 150,1992,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 150,31796
Dodge,RAM 150,1992,regular unleaded,180,6,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 150,78219
Dodge,RAM 150,1992,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 150,26803
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,31,Dodge RAM 150,41006
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,31,Dodge RAM 150,84621
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,31,Dodge RAM 150,66799
Dodge,RAM 150,1993,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,12,1851,5,2000,31,Dodge RAM 150,78885
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,14,1851,5,2000,31,Dodge RAM 150,22554
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,14,1851,5,2000,31,Dodge RAM 150,48424
Dodge,RAM 150,1993,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,12,1851,5,2000,31,Dodge RAM 150,74995
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,14,1851,5,2000,31,Dodge RAM 150,64085
Dodge,RAM 150,1993,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,12,1851,5,2000,31,Dodge RAM 150,52335
Dodge,RAM 150,1993,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,15,12,1851,5,2008,31,Dodge RAM 150,80252
Dodge,RAM 150,1993,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,15,12,1851,5,2083,31,Dodge RAM 150,61386
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,14,1851,5,2000,31,Dodge RAM 150,44618
Dodge,RAM 150,1993,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,12,1851,5,2000,31,Dodge RAM 150,79982
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,31,Dodge RAM 150,49645
Dodge,RAM 250,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,13,10,1851,5,2000,33,Dodge RAM 250,42253
Dodge,RAM 250,1991,regular unleaded,170,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,13,11,1851,5,2000,33,Dodge RAM 250,60147
Dodge,RAM 250,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,13,10,1851,5,2000,33,Dodge RAM 250,36875
Dodge,RAM 250,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,13,10,1851,5,2000,33,Dodge RAM 250,59982
Dodge,RAM 250,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,13,10,1851,5,2000,33,Dodge RAM 250,77453
Dodge,RAM 250,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,13,10,1851,5,2000,33,Dodge RAM 250,69984
Dodge,RAM 250,1991,regular unleaded,125,8,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,13,11,1851,5,2000,33,Dodge RAM 250,22598
Dodge,RAM 250,1991,regular unleaded,170,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,13,11,1851,5,2000,33,Dodge RAM 250,54770
Dodge,RAM 250,1991,regular unleaded,125,8,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,13,11,1851,5,2000,33,Dodge RAM 250,34720
Dodge,RAM 250,1991,regular unleaded,125,8,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,13,11,1851,5,2000,33,Dodge RAM 250,69420
Dodge,RAM 250,1992,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 250,68052
Dodge,RAM 250,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,15,12,1851,5,2000,32,Dodge RAM 250,73924
Dodge,RAM 250,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,15,12,1851,5,2000,32,Dodge RAM 250,75404
Dodge,RAM 250,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,15,12,1851,5,2000,32,Dodge RAM 250,64917
Dodge,RAM 250,1992,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,11,1851,5,2000,32,Dodge RAM 250,54568
Dodge,RAM 250,1992,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,13,1851,5,2000,32,Dodge RAM 250,32412
Dodge,RAM 250,1992,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,17,13,1851,5,2000,32,Dodge RAM 250,79906
Dodge,RAM 250,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,15,12,1851,5,2093,32,Dodge RAM 250,71380
Dodge,RAM 250,1993,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,15,12,1851,5,2073,31,Dodge RAM 250,56687
Dodge,RAM 250,1993,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Extended Cab Pickup,15,12,1851,5,2220,31,Dodge RAM 250,66902
Dodge,RAM 250,1993,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,31,Dodge RAM 250,33257
Dodge,RAM 250,1993,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,15,12,1851,5,2122,31,Dodge RAM 250,40501
Dodge,RAM 250,1993,regular unleaded,230,8,MANUAL,four wheel drive,2,,Large,Regular Cab Pickup,15,12,1851,5,2046,31,Dodge RAM 250,47050
Dodge,RAM 250,1993,regular unleaded,230,8,MANUAL,rear wheel drive,2,,Large,Extended Cab Pickup,16,12,1851,5,2000,31,Dodge RAM 250,60237
Dodge,RAM 250,1993,regular unleaded,180,6,MANUAL,rear wheel drive,2,,Large,Regular Cab Pickup,16,11,1851,5,2000,31,Dodge RAM 250,24096
Dodge,Ram 50 Pickup,1991,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Extended Cab Pickup,22,17,1851,5,2000,33,Dodge Ram 50 Pickup,32990
Dodge,Ram 50 Pickup,1991,regular unleaded,143,6,MANUAL,four wheel drive,2,,Compact,Extended Cab Pickup,20,15,1851,5,2000,33,Dodge Ram 50 Pickup,46021
Dodge,Ram 50 Pickup,1991,regular unleaded,143,6,MANUAL,four wheel drive,2,,Compact,Regular Cab Pickup,20,15,1851,5,2000,33,Dodge Ram 50 Pickup,23992
Dodge,Ram 50 Pickup,1991,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,33,Dodge Ram 50 Pickup,60577
Dodge,Ram 50 Pickup,1991,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,33,Dodge Ram 50 Pickup,36397
Dodge,Ram 50 Pickup,1991,regular unleaded,143,6,MANUAL,four wheel drive,2,,Compact,Regular Cab Pickup,20,15,1851,5,2000,33,Dodge Ram 50 Pickup,48574
Dodge,Ram 50 Pickup,1991,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,33,Dodge Ram 50 Pickup,55932
Dodge,Ram 50 Pickup,1991,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Extended Cab Pickup,22,17,1851,5,2000,33,Dodge Ram 50 Pickup,44663
Dodge,Ram 50 Pickup,1991,regular unleaded,116,4,MANUAL,four wheel drive,2,,Compact,Regular Cab Pickup,20,17,1851,5,2000,33,Dodge Ram 50 Pickup,79541
Dodge,Ram 50 Pickup,1991,regular unleaded,143,6,MANUAL,four wheel drive,2,,Compact,Extended Cab Pickup,20,15,1851,5,2000,33,Dodge Ram 50 Pickup,30568
Dodge,Ram 50 Pickup,1992,regular unleaded,116,4,MANUAL,four wheel drive,2,,Compact,Regular Cab Pickup,20,17,1851,5,2000,32,Dodge Ram 50 Pickup,69005
Dodge,Ram 50 Pickup,1992,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,32,Dodge Ram 50 Pickup,56947
Dodge,Ram 50 Pickup,1992,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,32,Dodge Ram 50 Pickup,51377
Dodge,Ram 50 Pickup,1992,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,32,Dodge Ram 50 Pickup,67146
Dodge,Ram 50 Pickup,1992,regular unleaded,115,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,32,Dodge Ram 50 Pickup,56302
Dodge,Ram 50 Pickup,1993,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,31,Dodge Ram 50 Pickup,60588
Dodge,Ram 50 Pickup,1993,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,31,Dodge Ram 50 Pickup,49925
Dodge,Ram 50 Pickup,1993,regular unleaded,116,4,MANUAL,rear wheel drive,2,,Compact,Regular Cab Pickup,22,17,1851,5,2000,31,Dodge Ram 50 Pickup,81927
Dodge,Ram 50 Pickup,1993,regular unleaded,116,4,MANUAL,four wheel drive,2,,Compact,Regular Cab Pickup,20,17,1851,5,2000,31,Dodge Ram 50 Pickup,82240
Dodge,Ram Cargo,2001,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,17,12,1851,5,20240,23,Dodge Ram Cargo,23477
Dodge,Ram Cargo,2001,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,15,13,1851,5,18740,23,Dodge Ram Cargo,67984
Dodge,Ram Cargo,2001,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Compact,Cargo Van,15,13,1851,5,18695,23,Dodge Ram Cargo,63273
Dodge,Ram Cargo,2001,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,17,12,1851,5,22305,23,Dodge Ram Cargo,74496
Dodge,Ram Cargo,2001,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,15,13,1851,5,20850,23,Dodge Ram Cargo,29472
Dodge,Ram Cargo,2002,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,14,12,1851,5,22885,22,Dodge Ram Cargo,31907
Dodge,Ram Cargo,2002,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,15,13,1851,5,21430,22,Dodge Ram Cargo,50935
Dodge,Ram Cargo,2002,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Compact,Cargo Van,15,13,1851,5,19275,22,Dodge Ram Cargo,75794
Dodge,Ram Cargo,2002,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,14,12,1851,5,20820,22,Dodge Ram Cargo,43858
Dodge,Ram Cargo,2002,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,15,13,1851,5,19320,22,Dodge Ram Cargo,45351
Dodge,Ram Cargo,2003,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,15,13,1851,5,22190,21,Dodge Ram Cargo,57040
Dodge,Ram Cargo,2003,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Compact,Cargo Van,15,13,1851,5,20035,21,Dodge Ram Cargo,39682
Dodge,Ram Cargo,2003,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,15,13,1851,5,20080,21,Dodge Ram Cargo,31903
Dodge,Ram Cargo,2003,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,15,13,1851,5,23645,21,Dodge Ram Cargo,42907
Dodge,Ram Cargo,2003,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,15,13,1851,5,21580,21,Dodge Ram Cargo,61146
Dodge,Ram Pickup 1500,2008,regular unleaded,215,6,MANUAL,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,19,16,1851,5,22150,16,Dodge Ram Pickup 1500,23432
Dodge,Ram Pickup 1500,2008,regular unleaded,345,8,AUTOMATIC,rear wheel drive,4,,Large,Crew Cab Pickup,19,13,1851,5,38100,16,Dodge Ram Pickup 1500,42355
Dodge,Ram Pickup 1500,2008,regular unleaded,310,8,MANUAL,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,16,12,1851,5,29395,16,Dodge Ram Pickup 1500,83379
Dodge,Ram Pickup 1500,2008,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,28755,16,Dodge Ram Pickup 1500,71992
Dodge,Ram Pickup 1500,2008,regular unleaded,345,8,AUTOMATIC,rear wheel drive,4,,Large,Crew Cab Pickup,19,13,1851,5,36230,16,Dodge Ram Pickup 1500,79896
Dodge,Ram Pickup 1500,2008,regular unleaded,310,8,MANUAL,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,16,12,1851,5,26705,16,Dodge Ram Pickup 1500,82281
Dodge,Ram Pickup 1500,2008,regular unleaded,310,8,MANUAL,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,1851,5,30775,16,Dodge Ram Pickup 1500,81308
Dodge,Ram Pickup 1500,2008,regular unleaded,310,8,MANUAL,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,17,13,1851,5,25435,16,Dodge Ram Pickup 1500,60834
Dodge,Ram Pickup 1500,2008,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,1851,5,34865,16,Dodge Ram Pickup 1500,39662
Dodge,Ram Pickup 1500,2008,regular unleaded,310,8,MANUAL,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,16,12,1851,5,30655,16,Dodge Ram Pickup 1500,27029
Dodge,Ram Pickup 1500,2008,regular unleaded,215,6,MANUAL,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,16,1851,5,26320,16,Dodge Ram Pickup 1500,25605
Dodge,Ram Pickup 1500,2008,regular unleaded,345,8,AUTOMATIC,rear wheel drive,4,,Large,Crew Cab Pickup,19,13,1851,5,33730,16,Dodge Ram Pickup 1500,58691
Dodge,Ram Pickup 1500,2008,regular unleaded,310,8,MANUAL,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,16,12,1851,5,27045,16,Dodge Ram Pickup 1500,65731
Dodge,Ram Pickup 1500,2008,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,1851,5,32155,16,Dodge Ram Pickup 1500,76441
Dodge,Ram Pickup 1500,2008,regular unleaded,345,8,AUTOMATIC,four wheel drive,4,,Large,Crew Cab Pickup,17,13,1851,5,41350,16,Dodge Ram Pickup 1500,26997
Dodge,Ram Pickup 1500,2008,regular unleaded,310,8,MANUAL,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,17,13,1851,5,25720,16,Dodge Ram Pickup 1500,62919
Dodge,Ram Pickup 1500,2008,regular unleaded,345,8,AUTOMATIC,four wheel drive,4,,Large,Crew Cab Pickup,17,13,1851,5,36980,16,Dodge Ram Pickup 1500,83177
Dodge,Ram Pickup 1500,2008,regular unleaded,345,8,AUTOMATIC,four wheel drive,4,,Large,Crew Cab Pickup,17,13,1851,5,39780,16,Dodge Ram Pickup 1500,25565
Dodge,Ram Pickup 1500,2008,regular unleaded,215,6,MANUAL,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,19,16,1851,5,22435,16,Dodge Ram Pickup 1500,84513
Dodge,Ram Pickup 1500,2008,regular unleaded,310,8,MANUAL,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,16,12,1851,5,34275,16,Dodge Ram Pickup 1500,82741
Dodge,Ram Pickup 1500,2008,regular unleaded,310,8,MANUAL,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,16,12,1851,5,29055,16,Dodge Ram Pickup 1500,49161
Dodge,Ram Pickup 1500,2008,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,31445,16,Dodge Ram Pickup 1500,45156
Dodge,Ram Pickup 1500,2009,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,,Large,Crew Cab Pickup,18,13,1851,5,43490,15,Dodge Ram Pickup 1500,46371
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,1851,5,31880,15,Dodge Ram Pickup 1500,22780
Dodge,Ram Pickup 1500,2009,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,,Large,Crew Cab Pickup,20,14,1851,5,38120,15,Dodge Ram Pickup 1500,40420
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,32750,15,Dodge Ram Pickup 1500,67309
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,5,26275,15,Dodge Ram Pickup 1500,75686
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,29985,15,Dodge Ram Pickup 1500,60488
Dodge,Ram Pickup 1500,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,20,14,1851,5,25575,15,Dodge Ram Pickup 1500,42792
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,5,29285,15,Dodge Ram Pickup 1500,30192
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,1851,5,29530,15,Dodge Ram Pickup 1500,65857
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,35100,15,Dodge Ram Pickup 1500,25940
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,19,14,1851,5,26015,15,Dodge Ram Pickup 1500,24157
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,5,29585,15,Dodge Ram Pickup 1500,48613
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,1851,5,29725,15,Dodge Ram Pickup 1500,51421
Dodge,Ram Pickup 1500,2009,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,,Large,Crew Cab Pickup,20,14,1851,5,40270,15,Dodge Ram Pickup 1500,71163
Dodge,Ram Pickup 1500,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,20,14,1851,5,21820,15,Dodge Ram Pickup 1500,68220
Dodge,Ram Pickup 1500,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,20,14,1851,5,21520,15,Dodge Ram Pickup 1500,33015
